tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
570071071220609000.00 ,negative,0.6669,Flight Booking Problems,0.6669,US Airways,null,marisa_negri,null,0,@USAirways Well . that's a problem considering I need to book a flight tonight for this weekend... is there anything you can do?,null,2015/2/23 20:01,Austin. TX | Atlanta. GA,Eastern Time (US & Canada)
570070928425676000.00 ,neutral,0.6353,null,0,US Airways,null,caneryilmz,null,0,@USAirways but i bougth mc caren to jfk with same agency and delta airways . Delta refund money but usairways doesnt accept to refund,null,2015/2/23 20:01,null,null
570070449406812000.00 ,negative,1,Flight Booking Problems,0.6703,US Airways,null,caneryilmz,null,0,@USAirways it is my fault but i bought online and i get twice why i buy twice it fault but i bougth ticket jfk to mccaren and usairways ++,null,2015/2/23 19:59,null,null
570069362310324000.00 ,negative,0.6774,Bad Flight,0.349,US Airways,null,bstrock,null,1,@usairways  US1799 CLT-&gt;SFO in first no desert . no snack basket. Incoming was on time ? What鈥檚 up?,null,2015/2/23 19:55,Denver. NC,Eastern Time (US & Canada)
570068659193950000.00 ,neutral,1,null,null,US Airways,null,EverettWJones,null,0,@USAirways thank you.,null,2015/2/23 19:52,null,Quito
570067865946234000.00 ,negative,1,Customer Service Issue,0.69,US Airways,null,m2gris,null,0,@USAirways was transf . held 15-18 min more b4 agent answered and helped. By time I got to person fare I'd seen was gone.  Had to get supv.,null,2015/2/23 19:49,Irvine. Ca,null
570064017022181000.00 ,negative,1,Can't Tell,1,US Airways,null,mcgarr_ok,null,1,@USAirways you are the actual worst.  You have zero respect for your passengers. I'm officially done flying with you.,null,2015/2/23 19:33,null,null
570063683256242000.00 ,negative,1,Customer Service Issue,1,US Airways,null,retardedlarry,null,0,@USAirways has the worst customer service line.  I've called them 8 times today and not once was I able to talk to a real human being.,null,2015/2/23 19:32,null,null
570061827100422000.00 ,negative,1,Flight Booking Problems,1,US Airways,null,alec1289,null,0,@usairways that wasn't the issue. Someone finally helped on the phone. Now theres a website error that won't let me process my request. SMH,null,2015/2/23 19:25,Los Angeles,Pacific Time (US & Canada)
570061033253023000.00 ,negative,1,Customer Service Issue,0.689,US Airways,null,caneryilmz,null,0,@USAirways you say to call travel agency and they say we cant refund because usairways didnt accept this.,null,2015/2/23 19:21,null,null
570060873328414000.00 ,negative,1,Can't Tell,1,US Airways,null,Saint_Louisan,null,0,@USAirways ... I f@$%ing hate you.,null,2015/2/23 19:21,St. Louis to Parris Island. SC,Alaska
570060752926728000.00 ,negative,1,Can't Tell,0.6344,US Airways,null,caneryilmz,null,0,@USAirways travel agency said that if usairways accept we will refund money i dont understand why dont u refund,null,2015/2/23 19:20,null,null
570060273798631000.00 ,negative,0.6598,Can't Tell,0.3512,US Airways,null,marisa_negri,null,0,@USAirways Yes &amp; have already spent 1K+ on the card &amp; paid the $89 annual fee . but the 50K miles have not shown up. Want to fly AUS --&gt; ATL,null,2015/2/23 19:18,Austin. TX | Atlanta. GA,Eastern Time (US & Canada)
570060272049778000.00 ,negative,0.6769,Flight Booking Problems,0.6769,US Airways,null,caneryilmz,null,0,@USAirways no i use to skyscanner and travel agency and i called u . You said you should call travel agency but,null,2015/2/23 19:18,null,null
570058295689523000.00 ,negative,1,longlines,0.3523,US Airways,null,MSFHQ,null,0,@USAirways finally spoke with someone. I have to email the refund dept. I love you guys . but 6 hours in line to be told no dice sucks.,null,2015/2/23 19:11,null,Quito
570058065480962000.00 ,neutral,0.6696,null,null,US Airways,null,roanwild,null,0,@USAirways yes . with Delta!,null,2015/2/23 19:10,null,null
570057520162721000.00 ,negative,1,Flight Booking Problems,0.6869,US Airways,null,jkfreeman1,null,0,@USAirways well I thought they had hours ago but just found out that no I do not have a seat,null,2015/2/23 19:07,Southeastern United States,Central Time (US & Canada)
570056984986300000.00 ,negative,1,Bad Flight,1,US Airways,null,danielromeyn,null,0,@USAirways : Was on flight 2046 BOS-CLT on 2/22 . awful experience . exit row seat was so narrow that I could not move my legs! Unacceptable.,null,2015/2/23 19:05,Keene. NH,Eastern Time (US & Canada)
570056859698270000.00 ,negative,1,Customer Service Issue,1,US Airways,null,MLasichak,null,0,@USAirways yes . but we were answered and put back on hold while they were to check on our request..  50 mins Late Flightr nothing!,null,2015/2/23 19:05,Crofton. Maryland,null
570056533356224000.00 ,negative,1,Customer Service Issue,1,US Airways,null,ChuckManicotti,null,1,@USAirways   Not good. On hold for over an hour. http://t.co/wSgYckCIIO,null,2015/2/23 19:04,null,null
570054495943720000.00 ,neutral,1,null,null,US Airways,null,EverettWJones,null,0,@USAirways Expedia reserved a ticket for me and 2 more for a USAW flight but only issued 1. They are not responsive.Thoughts?,null,2015/2/23 18:55,null,Quito
570054266267811000.00 ,positive,0.6727,null,null,US Airways,null,Lucas_Henderson,null,0,@USAirways no worries . your flight attendant took care of it.,null,2015/2/23 18:55,Knoxville. TN,Quito
570054257577041000.00 ,neutral,0.3872,null,0,US Airways,null,Wheres_Papi,null,0,@USAirways Thanks for getting back to me. I called that number earlier but no option to leave vm and just rings with busy tone,null,2015/2/23 18:55,USA,Eastern Time (US & Canada)
570052124010278000.00 ,negative,1,Customer Service Issue,1,US Airways,null,ChuckManicotti,null,0,@USAirways I've been on hold for over an hour.  Not doing so well in the customer service department.  #weak,null,2015/2/23 18:46,null,null
570051488875020000.00 ,negative,1,Customer Service Issue,1,US Airways,null,m2gris,null,0,@USAirways - 53 minutes on hold for a reservation?,null,2015/2/23 18:44,Irvine. Ca,null
570050881879568000.00 ,negative,0.6756,Customer Service Issue,0.6756,US Airways,null,christabtaylor,null,1,@USAirways @joyadventuremom there are breastfeeding momma's watching this story all over the country! Better work on a faster response :),null,2015/2/23 18:41,null,null
570048851295383000.00 ,negative,1,Flight Booking Problems,1,US Airways,null,marisa_negri,null,0,@USAirways #DividendRewards Urgently need to speak with a CS rep. My 50K miles havent shown &amp; I've fulfilled all reqs. Flight Booking Problems flights today,null,2015/2/23 18:33,Austin. TX | Atlanta. GA,Eastern Time (US & Canada)
570048275367079000.00 ,negative,1,Flight Booking Problems,0.6713,US Airways,null,alec1289,null,0,@usairways I've been on hold for over an hour only b/c my CC miles aren't showing up. What a mediocre combo of cc &amp; airline #SwitchingBoth,null,2015/2/23 18:31,Los Angeles,Pacific Time (US & Canada)
570048188830216000.00 ,negative,1,Customer Service Issue,1,US Airways,null,marisa_negri,null,0,@USAirways I am a premium #DividendMiles #cardholder. Unacceptable 4 you to #hangup my #customerservice call twice after putting me on hold.,null,2015/2/23 18:30,Austin. TX | Atlanta. GA,Eastern Time (US & Canada)
570047737347088000.00 ,negative,1,Can't Tell,0.6871,US Airways,null,caneryilmz,null,0,@USAirways I bougth ticket same fligths twice and you dont refund money it is big problem other company refund money why dont u pay back,null,2015/2/23 18:29,null,null
570047733236695000.00 ,negative,1,Late Flight,0.6402,US Airways,null,JMeszar,null,0,@USAirways @AmericanAir now this is beyond ridiculous. Some steering problem delays us again. #neveragain  it's no wonder you had to sell,null,2015/2/23 18:29,Bedford. NH,Eastern Time (US & Canada)
570045890750230000.00 ,negative,1,Customer Service Issue,0.6809,US Airways,null,JustTimMcDonald,null,0,@USAirways hi . Im trying to speak with someone to book travel for a minor. The phone keeps disconnecting. Please advise. Website wont allow.,null,2015/2/23 18:21,Columbia. South Carolina,Eastern Time (US & Canada)
570045818205384000.00 ,negative,1,Flight Booking Problems,0.3505,US Airways,null,JustPlain_Jake,null,1,@USAirways did a pre schooler develop your app? The thing crashes every single time.,null,2015/2/23 18:21,脺T: 38.8676126.-77.0831512,Quito
570044019897556000.00 ,negative,1,Lost Luggage,1,US Airways,null,tracee28,null,0,@USAirways and @FlyKnoxville - bad weather should not be an excuse for not following established luggage procedures. #NoClothesNoInfo,[29.99653598. -95.53874781],2015/2/23 18:14,Knoxville,Eastern Time (US & Canada)
570043607954137000.00 ,negative,0.635,Late Flight,0.3263,US Airways,null,MSFHQ,null,1,@USAirways On hold for going on 40 minutes after spending 10 hours delayed in Denver cause of a broken plane. Thanks guys.,null,2015/2/23 18:12,null,Quito
570043569605648000.00 ,negative,1,Can't Tell,0.6266,US Airways,null,PrettyMommy86,null,0,@USAirways #FAILINGYOURCUSTOMER ONE BY ONE,null,2015/2/23 18:12,null,null
570043114058076000.00 ,negative,1,Late Flight,1,US Airways,null,tlawler28,null,0,@USAirways @PhilaCarService looks like a long trip from cancun to philly? 9 hours Late Flight? Seriously?,null,2015/2/23 18:10,null,Eastern Time (US & Canada)
570042796624777000.00 ,negative,1,Customer Service Issue,0.6733,US Airways,null,chuckbaker5,null,1,@USAirways. Yet another delay/missed connection....and your customer service has an attitude with me? Wow.,null,2015/2/23 18:09,null,null
570038112166002000.00 ,negative,1,Flight Booking Problems,0.6764,US Airways,null,PrettyMommy86,null,0,@USAirways 1 .223.22 of unusable funds. Will not book with you again. #usairwaysfailscustomers,null,2015/2/23 17:50,null,null
570037369841135000.00 ,positive,0.3709,null,0,US Airways,null,kiasuchick,null,0,@USAirways @AmericanAir Can you bring guinea pigs in small pet carrier onboard your flights?,null,2015/2/23 17:47,Los Angeles. CA,Pacific Time (US & Canada)
570033719609827000.00 ,negative,1,Customer Service Issue,1,US Airways,null,MLasichak,null,1,@USAirways #NoService good luck trying to reach a human!  Twice sat on hold for over 50 mins...  #neveragain,null,2015/2/23 17:33,Crofton. Maryland,null
570033554492690000.00 ,negative,1,Late Flight,1,US Airways,null,RoxyShepherd,null,1,@USAirways every single time i fly you guys i am delayed at least 30 minutes. Every time. On flight 5612 out of #CLT to nola.,null,2015/2/23 17:32,New Orleans. LA,Atlantic Time (Canada)
570030761539182000.00 ,negative,1,Flight Attendant Complaints,1,US Airways,null,BernadetteGH,null,0,@USAirways is it ok for a flight attendant to talk nasty about passengers while they go get drinks by the restroom? I was shocked listening,null,2015/2/23 17:21,Earth ,null
570030590466121000.00 ,positive,1,null,null,US Airways,null,golfowens,null,0,@USAirways good work by flight 1798 crew.  #Chairman's recognition even in coach.  Too many #missedupgrades Late Flightly.  What's up with this?,[35.22177192. -80.92309308],2015/2/23 17:20,Charleston. SC and the Earth,null
570030173300658000.00 ,negative,1,Cancelled Flight,0.3571,US Airways,null,JulesMonacelli,null,0,@USAirways changed our flight 6 times in 1 trip. Bumped to @Delta now &amp; having great experience. Never. Flying. US Air again. Never.,null,2015/2/23 17:19,Rochester. NY,Eastern Time (US & Canada)
570030083093729000.00 ,negative,1,Late Flight,0.3441,US Airways,null,madison_mason,null,1,@USAirways I can't wait to never fly with you again. Always delayed. Always lose my bag. Rudest people on the planet. Southwest is the best,null,2015/2/23 17:18,null,Central Time (US & Canada)
570024409630515000.00 ,neutral,1,null,null,US Airways,null,bbuck22,null,0,@USAirways I sent email to customer.relations@aa.com. Will this work?,null,2015/2/23 16:56,Las Vegas. NV,Pacific Time (US & Canada)
570024174162485000.00 ,negative,1,Bad Flight,0.642,US Airways,null,jkfreeman1,null,0,@USAirways sat on the ramp for 45 min and missed my connection. No one seems to concerned at usairways.,null,2015/2/23 16:55,Southeastern United States,Central Time (US & Canada)
570023602793238000.00 ,negative,1,Customer Service Issue,1,US Airways,null,Ward1987M,null,0,@USAirways It's very difficult to work with Baggage claims when they don't answer the phone,null,2015/2/23 16:53,null,null
570023318251642000.00 ,negative,1,Customer Service Issue,1,US Airways,null,Wheres_Papi,null,0,@USAirways I lost an ID on your plane and having trouble finding a contact for your lost and found in Cleveland Hopkins Airport. Please Help,null,2015/2/23 16:52,USA,Eastern Time (US & Canada)
570022626724220000.00 ,negative,1,Flight Attendant Complaints,0.3846,US Airways,null,BradleyPollock,null,0,@USAirways I have better Intel than she does!  She said plane is due in at 630.  Flightaware and your own app say 645,null,2015/2/23 16:49,null,null
570021943899877000.00 ,negative,1,Late Flight,1,US Airways,null,BradleyPollock,null,0,@USAirways not likely . flightaware says plane is still in Durango and hasn't departed.,null,2015/2/23 16:46,null,null
570021485466685000.00 ,negative,1,Can't Tell,0.6816,US Airways,null,mitchsunderland,null,0,Too little . too Late Flight. You suck RT @USAirways: @mitchsunderland Oh no . Mitchell. Our agents are happy to offer you available options.,null,2015/2/23 16:44,Florida Raised. NYC Based ,London
570021301223604000.00 ,neutral,1,null,null,US Airways,null,MenloZZPest,null,0,@USAirways Hi-i have a travel question. Could you please follow me so i can dm you?,null,2015/2/23 16:44,null,null
570020147827752000.00 ,negative,1,Customer Service Issue,0.6252,US Airways,null,jasemccarty,null,0,@USAirways should . but didn鈥檛.,null,2015/2/23 16:39,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
570020023630057000.00 ,neutral,0.6526,null,0,US Airways,null,BradleyPollock,null,0,@USAirways just now but no general announcement,null,2015/2/23 16:38,null,null
570019741806538000.00 ,neutral,0.6866,null,0,US Airways,null,PhilaCarService,null,0,@USAirways what's going on with US Airways flight 805?   Why diverted to Charlotte?,null,2015/2/23 16:37,South Jersey,Eastern Time (US & Canada)
570019623078383000.00 ,neutral,0.6739,null,0,US Airways,null,jasemccarty,null,0,@USAirways I鈥檇 suggest proper information dissemination to all staff on a more timely &amp; relevant schedule to prevent this in the future.,null,2015/2/23 16:37,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
570019459244691000.00 ,negative,1,Lost Luggage,0.3708,US Airways,null,maggie_randall,null,1,@USAirways i have been patient.. especially the first time. i will never fly with you again,null,2015/2/23 16:36,null,Quito
570019234505474000.00 ,negative,1,Late Flight,1,US Airways,null,JMeszar,null,0,@USAirways seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible,null,2015/2/23 16:35,Bedford. NH,Eastern Time (US & Canada)
